Address,lat,long
"1306 S Zephyr Ct, Lakewood, CO 80232",39.6919116,39.6919116
"7030 W Oregon Dr, Lakewood, CO 80232",39.6858255,39.6858255
"1881 S Allison St Apt C, Lakewood, CO 80232",39.6828709,39.6828709
"7336 W Maryland Ave, Lakewood, CO 80232",33.5310301,33.5310301
"13286 W Center Dr, Lakewood, CO 80228",39.7069473,39.7069473
"370 Zang St Apt 7-303, Denver, CO 80228",39.7203007,39.7203007
"15235 W La Salle Ave, Lakewood, CO 80228",39.6697359,39.6697359
"12352 W Dakota Dr, Lakewood, CO 80228",39.6990915,39.6990915
"1542 S Youngfield Ct, Lakewood, CO 80228",39.689032,39.689032
"2384 S Ellis St, Lakewood, CO 80228",39.6726482,39.6726482
"15525 W Washburn Ave, Lakewood, CO 80228",39.6684141,39.6684141
"2125 S Nile St, Lakewood, CO 80228",39.676692,39.676692
"14378 W Yale Pl, Lakewood, CO 80228",39.6689318,39.6689318
"857 S Van Gordon Ct Apt E104, Denver, CO 80228",39.7004698,39.7004698
"12851 W Jewell Cir, Lakewood, CO 80228",39.6819084,39.6819084
"13367 W Montana Pl, Lakewood, CO 80228",39.6861882,39.6861882
"390 Zang St Apt 5-101, Denver, CO 80228",39.7202257,39.7202257
"12057 W Jewell Dr, Lakewood, CO 80228",39.6806873,39.6806873
"2193 S Yank Way, Lakewood, CO 80228",39.6775145,39.6775145
"13580 W Dakota Pl, Lakewood, CO 80228",39.7086467,39.7086467
"Harvest 8 Plan, Harvest Portfolio At Solterra, Lakewood, CO 80228",39.6778207,39.6778207
"Big Sky 5 Plan, Big Sky Portfolio At Solterra, Lakewood, CO 80228",45.2617806,45.2617806
"Big Sky 3 Plan, Big Sky Portfolio At Solterra, Lakewood, CO 80228",45.2617806,45.2617806
"Big Sky 4 Plan, Big Sky Portfolio At Solterra, Lakewood, CO 80228",45.2617806,45.2617806
"13804 W Iliff Ave, Lakewood, CO 80228",39.6746209,39.6746209
"Harvest 10 Plan, Harvest Portfolio At Solterra, Lakewood, CO 80228",39.6778207,39.6778207
"15155 W Washburn Ave, Lakewood, CO 80228",39.6682893,39.6682893
"Harvest 11 Plan, Harvest Portfolio At Solterra, Lakewood, CO 80228",40.1823607,40.1823607
"Harvest 9 Plan, Harvest Portfolio At Solterra, Lakewood, CO 80228",39.6778207,39.6778207
"1661 S Cole St Unit B8, Lakewood, CO 80228",39.6835035,39.6835035
"2838 S Fig St, Lakewood, CO 80228",39.6650479,39.6650479
"14143 W Warren Cir, Lakewood, CO 80228",39.677319,39.677319
"2344 S Juniper Cir, Lakewood, CO 80228",39.6725772,39.6725772
"2592 S Norse Ct, Lakewood, CO 80228",39.6700833,39.6700833
"12150 W Auburn Ave, Lakewood, CO 80228",39.6742329,39.6742329
"13799 W Kentucky Dr, Lakewood, CO 80228",39.6989901,39.6989901
"14355 W Warren Dr, Lakewood, CO 80228",39.675453,39.675453
"2441 S Holman Cir, Lakewood, CO 80228",39.6721097,39.6721097
"15285 W Auburn Ave, Lakewood, CO 80228",39.672466,39.672466
"1330 S Foothill Dr, Lakewood, CO 80228",39.6924725,39.6924725
"12739 W Atlantic Ave, Lakewood, CO 80228",39.6802733,39.6802733
"5540 W 6th Ave, Denver, CO 80228",36.1160563,36.1160563
"12482 W Nevada Pl, Denver, CO 80228",39.6987952,39.6987952
"2256 S Loveland St, Lakewood, CO 80228",39.6745755,39.6745755
"12482 W Nevada Pl Apt 102, Lakewood, CO 80228",39.6987851,39.6987851
"2167 S Juniper St, Lakewood, CO 80228",39.6764731,39.6764731
"15246 W Iliff Ave, Lakewood, CO 80228",39.6741551,39.6741551
"1078 S Alkire St, Lakewood, CO 80228",39.695777,39.695777
"15294 W Warren Dr, Lakewood, CO 80228",39.6755927,39.6755927
"2270 S Joyce St, Lakewood, CO 80228",39.675329,39.675329
"15282 W Warren Dr, Lakewood, CO 80228",39.6757503,39.6757503
"13785 W Asbury Cir, Lakewood, CO 80228",39.6815823,39.6815823
"2152 S Yank Way, Lakewood, CO 80228",39.6778208,39.6778208
"14881 W Warren Ave, Lakewood, CO 80228",39.6777336,39.6777336
"13351 W Alameda Pkwy Unit 401, Lakewood, CO 80228",39.6944765,39.6944765
"832 S Beech St, Lakewood, CO 80228",42.9583834,42.9583834
"15135 W Washburn Ave, Lakewood, CO 80228",39.6683486,39.6683486
"7217 W 1st Pl, Lakewood, CO 80226",39.720189,39.720189
"452 S Robb Way, Lakewood, CO 80226",39.708759,39.708759
"7435 W Maple Dr, Lakewood, CO 80226",39.7152662,39.7152662
"7443 W Cedar Cir, Lakewood, CO 80226",39.7132639,39.7132639
"10825 W Exposition Ave, Lakewood, CO 80226",39.7040008,39.7040008
"517 S Upham Ct, Lakewood, CO 80226",39.7066278,39.7066278
"884 S Reed Ct Apt H, Lakewood, CO 80226",39.7007632,39.7007632
"805 S Harlan St, Lakewood, CO 80226",39.7019597,39.7019597
"11340 W Exposition Ave, Lakewood, CO 80226",39.7035665,39.7035665
"531 S Upham Ct, Lakewood, CO 80226",39.7064543,39.7064543
"5655 W 2nd Ave, Lakewood, CO 80226",39.7200883,39.7200883
"465 Garrison St, Lakewood, CO 80226",39.7236016,39.7236016
"501 Garrison St, Lakewood, CO 80226",39.7244162,39.7244162
"320 S Ames St Apt 3, Lakewood, CO 80226",39.710557,39.710557
"870 S Cody St, Lakewood, CO 80226",39.7013026,39.7013026
"350 S Estes St Apt B, Lakewood, CO 80226",39.7101002,39.7101002
"423 S Quay St, Lakewood, CO 80226",39.708662,39.708662
"415 S Reed St, Lakewood, CO 80226",39.7085894,39.7085894
"275 S Jay St, Lakewood, CO 80226",39.7119788,39.7119788
"300 S Pierce St, Lakewood, CO 80226",39.710583,39.710583
"151 Teller St, Lakewood, CO 80226",39.7196249,39.7196249
"400 S Depew St, Lakewood, CO 80226",39.7092805,39.7092805
"1218 S Reed St, Denver, CO 80226",39.6945027,39.6945027
"1220 S Reed St, Denver, CO 80226",39.694467,39.694467
"6045 W Mississippi Ave, Lakewood, CO 80226",39.698567,39.698567
"1010 S Ames St, Denver, CO 80226",39.698818,39.698818
"1049 S Garland Way, Lakewood, CO 80226",39.6972083,39.6972083
"381 S Ames St Apt B105, Lakewood, CO 80226",39.7102891,39.7102891
"910 S Wadsworth Blvd, Lakewood, CO 80226",39.6992077,39.6992077
"77 S Ingalls St, Lakewood, CO 80226",39.7154794,39.7154794
"381 S Ames St Apt E104, Lakewood, CO 80226",39.7093578,39.7093578
"5211 W 4th Ave Apt D, Lakewood, CO 80226",39.7233828,39.7233828
"9835 W Kentucky Dr, Lakewood, CO 80226",39.7001659,39.7001659
"120 Garland St, Lakewood, CO 80226",39.7190523,39.7190523
"7650 W 2nd Ave, Lakewood, CO 80226",39.7197832,39.7197832
"5490 W Center Ave, Lakewood, CO 80226",39.7045877,39.7045877
"16397 E Wyoming Dr, Aurora, CO 80017",39.6919153,39.6919153
"1642 S Cathay St, Aurora, CO 80017",39.6866378,39.6866378
"931 S Zeno Way Unit 202, Aurora, CO 80017",39.7020939,39.7020939
"1841 S Dunkirk St Unit 303, Aurora, CO 80017",39.6824423,39.6824423
"498 S Memphis Way Apt B, Aurora, CO 80017",39.7073049,39.7073049
"Boston Plan, Urban Collection At Parkway Point, Aurora, CO 80017",39.7051301,39.7051301
"18978 E Montana Pl, Aurora, CO 80017",39.6850092,39.6850092
"18992 E Hawaii Dr, Aurora, CO 80017",39.6874464,39.6874464
"16258 E Exposition Dr, Aurora, CO 80017",39.7040393,39.7040393
"1355 S Cathay St, Aurora, CO 80017",39.6912073,39.6912073
"17694 E Ohio Cir, Aurora, CO 80017",39.702257,39.702257
"1621 S Idalia Cir Unit D, Aurora, CO 80017",39.686286,39.686286
"1085 S Lewiston Way, Aurora, CO 80017",39.696978,39.696978
"901 S Zeno Way Unit 101, Aurora, CO 80017",39.7040317,39.7040317
"Chicago Plan, Urban Collection At Parkway Point, Aurora, CO 80017",39.7051301,39.7051301
"931 S Zeno Way Unit 206, Aurora, CO 80017",39.7021558,39.7021558
"1645 S Buckley Cir, Aurora, CO 80017",39.686515,39.686515
"471 S Kalispell Way Apt 106, Aurora, CO 80017",39.7083674,39.7083674
"16153 E Alaska Pl Apt 15, Aurora, CO 80017",39.7074189,39.7074189
"631 S Pitkin Ct, Aurora, CO 80017",39.7052408,39.7052408
"1861 S Dunkirk St Unit 201, Aurora, CO 80017",39.6828852,39.6828852
"Riley Plan, Brookhaven, Aurora, CO 80017",39.6829762,39.6829762
"1408 S Laredo St, Aurora, CO 80017",39.6915344,39.6915344
"1497 S Laredo St, Aurora, CO 80017",39.6889514,39.6889514
"18330 E Mississippi Ave, Aurora, CO 80017",39.6965053,39.6965053
"1410 S Cathay St, Aurora, CO 80017",39.6902406,39.6902406
"18320 E Mississippi Ave, Aurora, CO 80017",39.6965053,39.6965053
"18302 E Kepner Pl Unit 102, Aurora, CO 80017",39.7026376,39.7026376
"Caden Plan, Brookhaven, Aurora, CO 80017",39.6829762,39.6829762
"The Castlewood Plan, East Creek: The Canyon Collection, Aurora, CO 80017",39.7074719,39.7074719
"17322 E Ford Dr, Aurora, CO 80017",39.6996794,39.6996794
"Shea Plan, Brookhaven, Aurora, CO 80017",39.6829762,39.6829762
"The Eldorado Plan, East Creek: The Canyon Collection, Aurora, CO 80017",39.7074719,39.7074719
"18013 E Ohio Ave Apt 202, Aurora, CO 80017",39.7033967,39.7033967
"17074 E Tennessee Dr Apt 103, Aurora, CO 80017",39.6970256,39.6970256
"1515 S Richfield Way, Aurora, CO 80017",39.6898866,39.6898866
"912 S Yampa St, Aurora, CO 80017",39.703653,39.703653
"Ava Plan, Brookhaven, Aurora, CO 80017",39.6829762,39.6829762
"471 S Kalispell Way Apt 308, Aurora, CO 80017",39.708321,39.708321
"1163 S Walden Ct, Aurora, CO 80017",39.6868315,39.6868315
"481 S Kalispell Way Apt 105, Aurora, CO 80017",39.7078795,39.7078795
"453 S Norfolk Way, Aurora, CO 80017",39.7078994,39.7078994
"18153 E Alabama Pl Unit B, Aurora, CO 80017",39.693692,39.693692
"469 S Olathe St, Aurora, CO 80017",39.7085353,39.7085353
"15911 E Dakota Pl Apt 103, Aurora, CO 80017",39.7097014,39.7097014
"480 S Nucla St, Aurora, CO 80017",39.7081089,39.7081089
"1546 S Richfield Way, Aurora, CO 80017",39.6892516,39.6892516
"1380 S Idalia St Unit E, Aurora, CO 80017",39.6916439,39.6916439
"336 S Memphis Way Apt K, Aurora, CO 80017",39.7106638,39.7106638
"17289 E Tennessee Dr, Aurora, CO 80017",39.697339,39.697339
"1777 S Mobile St, Aurora, CO 80017",39.684677,39.684677
"1122 S Bahama St, Aurora, CO 80017",39.6959794,39.6959794
"1039 S Walden Way Unit 251, Aurora, CO 80017",39.6980089,39.6980089
"1417 S Joplin St, Aurora, CO 80017",39.6917153,39.6917153
"1655 S Buckley Cir, Aurora, CO 80017",39.6865051,39.6865051
"1578 S Salida Way, Aurora, CO 80017",39.6897938,39.6897938
"1011 S Ironton St Apt 111, Aurora, CO 80012",39.6979942,39.6979942
"251 S Newark Cir, Aurora, CO 80012",39.711902,39.711902
"11217 E Custer Pl, Aurora, CO 80012",39.7064257,39.7064257
"1182 S Eagle Cir Apt C, Aurora, CO 80012",39.695033,39.695033
"972 S Dearborn Way Apt 12, Aurora, CO 80012",39.6992198,39.6992198
"972 S Dearborn Way Apt 13, Aurora, CO 80012",39.6992842,39.6992842
"14974 E Archer Cir, Aurora, CO 80012",39.7157533,39.7157533
"11641 E Colorado Dr, Aurora, CO 80012",39.6832361,39.6832361
"112 S Moline St, Aurora, CO 80012",39.713464,39.713464
"10872 E Iowa Dr, Aurora, CO 80012",39.6860619,39.6860619
"12483 E Tennessee Cir Apt A, Aurora, CO 80012",39.699074,39.699074
"904 S Peoria St, Aurora, CO 80012",39.7013109,39.7013109
"1543 S Fairplay Way, Aurora, CO 80012",39.6869175,39.6869175
"1437 S Macon St, Aurora, CO 80012",39.6913402,39.6913402
"352 S Salem St, Aurora, CO 80012",39.7093664,39.7093664
"114 S Elkhart St, Aurora, CO 80012",39.7149193,39.7149193
"Residence 2c-alt Plan, Liv City Center, Aurora, CO 80012",39.6992228,39.6992228
"Residence 2b Plan, Liv City Center, Aurora, CO 80012",39.6987797,39.6987797
"14463 E Carolina Dr, Aurora, CO 80012",39.6904636,39.6904636
"Residence 1a Plan, Liv City Center, Aurora, CO 80012",39.6992228,39.6992228
"Residence 2c Plan, Liv City Center, Aurora, CO 80012",39.6992228,39.6992228
"71 S Sable Blvd Apt B12, Aurora, CO 80012",39.715555,39.715555
"11369 E Louisiana Ave, Aurora, CO 80012",39.6933883,39.6933883
"63 S Sable Blvd Apt E15, Aurora, CO 80012",39.7152181,39.7152181
"12035 E Oregon Cir, Aurora, CO 80012",39.6866439,39.6866439
"72a Newark St, Aurora, CO 80012",39.7167502,39.7167502
"1075 S Elkhart Way Apt 302, Aurora, CO 80012",39.6973622,39.6973622
"12484 E Tennessee Dr, Aurora, CO 80012",39.699012,39.699012
"14677 E Oregon Dr, Aurora, CO 80012",39.6860462,39.6860462
"418 S Victor Way, Aurora, CO 80012",39.7072344,39.7072344
"Residence 2a Plan, Liv City Center, Aurora, CO 80012",39.6992228,39.6992228
"14351 E Tennessee Ave Unit 207, Aurora, CO 80012",39.6985013,39.6985013
"15035 E Louisiana Dr Unit B, Aurora, CO 80012",39.693984,39.693984
"64 Nome Way Unit D, Aurora, CO 80012",39.717272,39.717272
"89 Nome Way Unit B, Aurora, CO 80012",39.717657,39.717657
"719 S Fraser St, Aurora, CO 80012",39.7032026,39.7032026
"266 S Nome St, Aurora, CO 80012",39.711663,39.711663
"14202 E Hawaii Cir Unit A, Aurora, CO 80012",39.6867219,39.6867219
"99 Nome Way Unit D, Aurora, CO 80012",39.71788,39.71788
"1509 S Evanston St, Aurora, CO 80012",39.6883673,39.6883673
"94 Nome Way Unit C, Aurora, CO 80012",39.718105,39.718105
"10702 E Exposition Ave Apt 106, Aurora, CO 80012",39.7035729,39.7035729
"15055 E Louisiana Dr Unit B, Aurora, CO 80012",39.6937826,39.6937826
"12107 E Virginia Pl, Aurora, CO 80012",39.707125,39.707125
"1763 S Evanston St, Aurora, CO 80012",39.6844988,39.6844988
"12199 E Oregon Dr, Aurora, CO 80012",39.6867854,39.6867854
"12134 E Ohio Ave, Aurora, CO 80012",39.7024267,39.7024267
"12108 E Exposition Dr, Aurora, CO 80012",39.7038533,39.7038533
"11052 E Ohio Pl, Aurora, CO 80012",39.7014277,39.7014277
"14751 E Tennessee Dr Apt 235, Aurora, CO 80012",39.6990379,39.6990379
"12831 E Mexico Ave, Aurora, CO 80012",39.6862413,39.6862413
"1648 S Wheeling Cir, Aurora, CO 80012",39.6873019,39.6873019
"218 S Nome St, Aurora, CO 80012",39.712371,39.712371
"13147 E Louisiana Ave, Aurora, CO 80012",39.692314,39.692314
"14192 E Colorado Dr Unit 101, Aurora, CO 80012",39.6843856,39.6843856
"11109 E Alameda Ave Unit 104, Aurora, CO 80012",39.7115693,39.7115693
"11637 E Kentucky Ave, Aurora, CO 80012",39.7004078,39.7004078
"332 S Tucson Way, Aurora, CO 80012",39.7098285,39.7098285
"1568 S Jamaica St, Aurora, CO 80012",39.6868714,39.6868714
"10650 E Tennessee Ave Unit 309, Aurora, CO 80012",39.6981501,39.6981501
"1442 S Lansing St, Aurora, CO 80012",39.691118,39.691118
"12793 E Florida Ave, Aurora, CO 80012",39.6890862,39.6890862
"1278 S Troy St, Aurora, CO 80012",39.6928564,39.6928564
"451 S Moline St, Aurora, CO 80012",39.7078683,39.7078683
"14852 E Kentucky Dr Apt 933, Aurora, CO 80012",39.6996027,39.6996027
"14111 E Jewell Ave, Aurora, CO 80012",39.682569,39.682569
"82 Newark St Unit B, Aurora, CO 80012",39.7175051,39.7175051
"13345 E Louisiana Ave, Aurora, CO 80012",39.6929979,39.6929979
"11107 E Alameda Ave Unit 201, Aurora, CO 80012",39.7117214,39.7117214
"91 S Sable Blvd Apt F13, Aurora, CO 80012",39.714951,39.714951
"24 Nome Way Unit B, Aurora, CO 80012",39.7165194,39.7165194
"30 S Nome St, Aurora, CO 80012",39.7147668,39.7147668
"11771 E Cedar Ave, Aurora, CO 80012",39.71338,39.71338
"13969 E Utah Cir, Aurora, CO 80012",39.683795,39.683795
"11113 E Alameda Ave Unit 204, Aurora, CO 80012",39.7120574,39.7120574
"14331 E Tennessee Ave Unit 101, Aurora, CO 80012",39.6993189,39.6993189
"13156 E Exposition Dr, Aurora, CO 80012",39.7015592,39.7015592
"14341 E Tennessee Ave Unit 105, Aurora, CO 80012",39.6985013,39.6985013
"11866 E Kepner Dr, Aurora, CO 80012",39.6992003,39.6992003
"271 S Newark Cir, Aurora, CO 80012",39.711826,39.711826
"12155 E Nevada Pl, Aurora, CO 80012",39.7099926,39.7099926
"922 S Peoria St, Aurora, CO 80012",39.700883,39.700883
"1897 S Paris Ct, Aurora, CO 80012",39.6825593,39.6825593
"11953 E Ford Dr, Aurora, CO 80012",39.6992754,39.6992754
"72 Newark St Unit A, Aurora, CO 80012",39.7167502,39.7167502
"13494 E Jewell Ave Unit 104, Aurora, CO 80012",39.6815119,39.6815119
"1588 S Elkhart St, Aurora, CO 80012",39.6869279,39.6869279
"778 S Fairplay Ct, Aurora, CO 80012",39.7014383,39.7014383
"12444 E Tennessee Cir Apt C, Aurora, CO 80012",39.6995576,39.6995576
"1261 S Sable Blvd, Aurora, CO 80012",39.693483,39.693483
"282 S Newark Cir, Aurora, CO 80012",39.711396,39.711396
"14097 E Jewell Ave, Aurora, CO 80012",39.6824361,39.6824361
"15187 E Louisiana Dr Unit A, Aurora, CO 80012",39.69402,39.69402
"1825 S Evanston St, Aurora, CO 80012",39.683565,39.683565
"14201 E Hawaii Cir Unit C, Aurora, CO 80012",39.686724,39.686724
"12483 E Cedar Cir, Aurora, CO 80012",39.7117486,39.7117486
"10800 E Jewell Ave, Aurora, CO 80012",39.68153,39.68153
"11000 E Jewell Ave, Aurora, CO 80012",39.6815349,39.6815349
"1826 S Linden Way, Denver, CO 80224",39.6832998,39.6832998
"371 S Kearney St, Denver, CO 80224",39.709875,39.709875
"7105 E Exposition Ave, Denver, CO 80224",39.7040831,39.7040831
"6750 E Mississippi Ave, Denver, CO 80224",39.6963882,39.6963882
"6750 E Mississippi Ave Apt E, Denver, CO 80224",39.6963882,39.6963882
"1762 S Pontiac St, Denver, CO 80224",39.6844423,39.6844423
"756 S Poplar St, Denver, CO 80224",39.7025842,39.7025842
"6776 E Panorama Ln Unit D-2, Denver, CO 80224",39.6793958,39.6793958
"301 S Poplar St, Denver, CO 80224",39.7108591,39.7108591
"326 S Jasmine St, Denver, CO 80224",39.710518,39.710518
"1440 S Jasmine Way, Denver, CO 80224",39.6903419,39.6903419
"6303 E Iowa Ave, Denver, CO 80224",39.68777,39.68777
"5611 E Iowa Ave, Denver, CO 80224",39.687819,39.687819
"5601 E Iowa Ave, Denver, CO 80224",39.6875312,39.6875312
"1742 S Pontiac St, Denver, CO 80224",39.684827,39.684827
"6880 E Mississippi Ave Apt A, Denver, CO 80224",39.6964716,39.6964716
"6650 E Arizona Ave Apt 126, Denver, CO 80224",39.6939026,39.6939026
"1810 S Oneida St, Denver, CO 80224",39.6833495,39.6833495
"1965 S Kearney Way, Denver, CO 80224",39.679676,39.679676
"1490 S Jasmine Way, Denver, CO 80224",39.6895535,39.6895535
"160 S Ivy St, Denver, CO 80224",39.7136923,39.7136923
"6778 E Panorama Ln Unit F-4, Denver, CO 80224",39.6797891,39.6797891
"1250 S Monaco Pkwy Apt 42, Denver, CO 80224",39.6939026,39.6939026
"1250 S Monaco Pkwy Apt 41, Denver, CO 80224",39.6939026,39.6939026
"6475 E Cedar Ave, Denver, CO 80224",39.7132978,39.7132978
"7043 E Ohio Dr, Denver, CO 80224",39.7024577,39.7024577
"6960 E Girard Ave Apt 406, Denver, CO 80224",39.6549772,39.6549772
"767 S Oneida St, Denver, CO 80224",39.7025928,39.7025928
"1575 S Monaco Pkwy, Denver, CO 80224",39.6880913,39.6880913
"1525 S Jersey St, Denver, CO 80224",39.6888379,39.6888379
"3460 S Poplar St Apt 107, Denver, CO 80224",39.6549772,39.6549772
"871 S Krameria St, Denver, CO 80224",39.7006509,39.7006509
"21 S Kearney St, Denver, CO 80224",39.7154024,39.7154024
"210 S Locust St, Denver, CO 80224",39.7127877,39.7127877
"6445 E Cedar Ave, Denver, CO 80224",39.713298,39.713298
"430 S Newport Way, Denver, CO 80224",39.7090549,39.7090549
"6778 E Panorama Ln Unit E-2, Denver, CO 80224",39.6793958,39.6793958
"7040 E Girard Ave Apt 209, Denver, CO 80224",39.6549772,39.6549772
"6690 E Mississippi Ave, Denver, CO 80224",39.6963703,39.6963703
"1560 S Fillmore St, Denver, CO 80210",39.6882075,39.6882075
"2339 S Saint Paul St, Denver, CO 80210",39.6739821,39.6739821
"1815 S Cook St, Denver, CO 80210",39.6835867,39.6835867
"1210 S Ogden St, Denver, CO 80210",39.694353,39.694353
"1888 S Jackson St Apt 907, Denver, CO 80210",39.6823471,39.6823471
"1499 S Jackson St, Denver, CO 80210",39.6893522,39.6893522
"235 E Iliff Ave, Denver, CO 80210",39.6750201,39.6750201
"1624 S Columbine St, Denver, CO 80210",39.6869699,39.6869699
"1317 S Saint Paul St, Denver, CO 80210",39.6925402,39.6925402
"1664 S Monroe St, Denver, CO 80210",39.6862836,39.6862836
"Observatory Flats - Type 5 Plan, Observatory Flats, Denver, CO 80210",39.673461,39.673461
"2338 S Williams St, Denver, CO 80210",39.6741399,39.6741399
"2519 S Columbine St, Denver, CO 80210",39.6707891,39.6707891
"1544 S Logan St, Denver, CO 80210",39.6885539,39.6885539
"Observatory Flats - Type 10 Plan, Observatory Flats, Denver, CO 80210",39.673461,39.673461
"3343 E Colorado Ave, Denver, CO 80210",39.6840657,39.6840657
"1729 S Madison St, Denver, CO 80210",39.685106,39.685106
"1565 S Elizabeth St, Denver, CO 80210",39.688094,39.688094
"2585 S Columbine St, Denver, CO 80210",39.6698423,39.6698423
"2000 S Cook St, Denver, CO 80210",39.6800231,39.6800231
"Observatory Flats - Type 9 Plan, Observatory Flats, Denver, CO 80210",39.673461,39.673461
"1334 S Race St, Denver, CO 80210",39.6922685,39.6922685
"2730 S Cook St, Denver, CO 80210",39.6669363,39.6669363
"2472 S Josephine St, Denver, CO 80210",39.6717852,39.6717852
"1510 S Washington St, Denver, CO 80210",39.689137,39.689137
"1511 S Pennsylvania St, Denver, CO 80210",39.6891049,39.6891049
"2512 S Williams St, Denver, CO 80210",39.670845,39.670845
"Observatory Flats - Type 11 Plan, Observatory Flats, Denver, CO 80210",39.673461,39.673461
"Observatory Flats - Type 7 Plan, Observatory Flats, Denver, CO 80210",39.673461,39.673461
"2136 S Madison St, Denver, CO 80210",39.6774569,39.6774569
"3713 E Nielsen Ln, Denver, CO 80210",39.6650278,39.6650278
"1616 S Broadway Unit 300, Denver, CO 80210",39.6871445,39.6871445
"Observatory Flats - Type 1 Plan, Observatory Flats, Denver, CO 80210",39.673461,39.673461
"3333 E Florida Ave Apt 71, Denver, CO 80210",39.6908632,39.6908632
"1510 S Humboldt St, Denver, CO 80210",39.6890634,39.6890634
"3700 E Amherst Ave, Denver, CO 80210",39.6653098,39.6653098
"1544 S York St, Denver, CO 80210",39.6883551,39.6883551
"3098 S Gilpin St, Denver, CO 80210",39.6606609,39.6606609
"2526 S Clayton St, Denver, CO 80210",39.670653,39.670653
"Observatory Flats - Type 2 Plan, Observatory Flats, Denver, CO 80210",39.673461,39.673461
"1390 S Pennsylvania St, Denver, CO 80210",39.6913456,39.6913456
"1195 S Monroe St, Denver, CO 80210",39.6948611,39.6948611
"2647 S High St, Denver, CO 80210",39.6686194,39.6686194
"Observatory Flats - Type 3 Plan, Observatory Flats, Denver, CO 80210",39.673461,39.673461
"1164 S High St, Denver, CO 80210",39.6953671,39.6953671
"Observatory Flats - Type 13 Plan, Observatory Flats, Denver, CO 80210",39.673461,39.673461
"2001 S Marion St, Denver, CO 80210",39.6801991,39.6801991
"1161 S University Blvd, Denver, CO 80210",39.6954545,39.6954545
"1339 S Corona St, Denver, CO 80210",39.6922909,39.6922909
"2652 S Lincoln St, Denver, CO 80210",39.668446,39.668446
"1125 S Race St Unit 105, Denver, CO 80210",39.6961787,39.6961787
"2225 Buchtel Blvd Apt 710, Denver, CO 80210",39.683498,39.683498
"2634 S Williams St, Denver, CO 80210",39.668778,39.668778
"1240 S Milwaukee St, Denver, CO 80210",39.6939206,39.6939206
"2686 S Madison St, Denver, CO 80210",39.6678746,39.6678746
"1888 S Jackson St Apt 604, Denver, CO 80210",39.6823471,39.6823471
"1982 S Logan St, Denver, CO 80210",39.6806135,39.6806135
"2870 S High St, Denver, CO 80210",39.6648608,39.6648608
"1110 S Milwaukee St, Denver, CO 80210",39.6962973,39.6962973
"Observatory Flats - Type 8 Plan, Observatory Flats, Denver, CO 80210",39.673461,39.673461
"2389 S Lincoln St, Denver, CO 80210",39.6732716,39.6732716
"1476 S Garfield St, Denver, CO 80210",39.6897562,39.6897562
"2102 S Milwaukee St, Denver, CO 80210",39.678211,39.678211
"3615 E Jewell Ave, Denver, CO 80210",39.6822353,39.6822353
"1126 S Columbine St, Denver, CO 80210",39.696035,39.696035
"2531 S Cook St, Denver, CO 80210",39.670486,39.670486
"1834 S Clarkson St, Denver, CO 80210",39.6832652,39.6832652
"2841 E Colorado Ave, Denver, CO 80210",39.6840696,39.6840696
"2225 Buchtel Blvd Apt 609, Denver, CO 80210",39.683498,39.683498
"2321 S Gilpin St, Denver, CO 80210",39.6743851,39.6743851
"1502 S Clarkson St, Denver, CO 80210",39.6892389,39.6892389
"1130 S University Blvd, Denver, CO 80210",39.6959719,39.6959719
"1621 S Columbine St, Denver, CO 80210",39.6871285,39.6871285
"1519 S York St, Denver, CO 80210",39.6889138,39.6889138
"2330 E Louisiana Ave, Denver, CO 80210",39.6928353,39.6928353
"1743 S Garfield St, Denver, CO 80210",39.6849937,39.6849937
"2100 S Cook St, Denver, CO 80210",39.6781944,39.6781944
"2200 S University Blvd Apt 205, Denver, CO 80210",39.6760694,39.6760694
"1145 S Vine St, Denver, CO 80210",39.6957812,39.6957812
"1485 S Garfield St, Denver, CO 80210",39.6896577,39.6896577
"1500 S Elizabeth St, Denver, CO 80210",39.689192,39.689192
"1271 S Vine St, Denver, CO 80210",39.6935288,39.6935288
"2225 Buchtel Blvd Apt 611, Denver, CO 80210",39.683498,39.683498
"2059 S Milwaukee St, Denver, CO 80210",39.6790793,39.6790793
"1920 S Washington St, Denver, CO 80210",39.6816668,39.6816668
"1281 S Downing St, Denver, CO 80210",39.6933366,39.6933366
"1129 S Fillmore St, Denver, CO 80210",39.6960183,39.6960183
"1159 S Downing St, Denver, CO 80210",39.6954874,39.6954874
"1150 S Gilpin St, Denver, CO 80210",39.6956811,39.6956811
"1362 S University Blvd, Denver, CO 80210",39.6918671,39.6918671
"2945 S University Blvd, Denver, CO 80210",39.6638759,39.6638759
"1179 S Jackson St, Denver, CO 80210",39.6952732,39.6952732
"2049 S Washington St, Denver, CO 80210",39.679309,39.679309
"2635 S Monroe St, Denver, CO 80210",39.6686681,39.6686681
"2684 S Cook St, Denver, CO 80210",39.6678432,39.6678432
"2266 S Columbine St, Denver, CO 80210",39.6752378,39.6752378
"2374 S University Blvd Unit 208, Denver, CO 80210",39.673461,39.673461
"2111 S Franklin St, Denver, CO 80210",39.678138,39.678138
"2930 E Iliff Ave, Denver, CO 80210",39.6745713,39.6745713
"3333 E Florida Ave Apt 132, Denver, CO 80210",39.6899467,39.6899467
"3333 E Florida Ave Apt 54, Denver, CO 80210",39.6907177,39.6907177
